id,timestamp,machine_id,status,temperature,pressure,motor_current,flow_rate,energy,units_produced,good_units,defective_units,planned,ideal_cycle_time_sec
24759,2026-07-05 04:38:00,PRESS-01,IDLE,51.47,9.034,1.04,7.11,0.89,0,0,0,0,2.0
24760,2026-07-05 04:39:00,PRESS-01,IDLE,62.32,8.541,1.01,6.92,0.892,0,0,0,0,2.0
24761,2026-07-05 04:40:00,PRESS-01,IDLE,62.18,7.07,1.07,6.01,0.966,0,0,0,0,2.0
24762,2026-07-05 04:41:00,PRESS-01,IDLE,58.41,9.051,0.95,5.6,0.851,0,0,0,0,2.0
24763,2026-07-05 04:42:00,PRESS-01,IDLE,53.82,8.048,0.95,5.39,0.764,0,0,0,0,2.0
24764,2026-07-05 04:43:00,PRESS-01,IDLE,61.54,7.752,1.09,6.25,0.878,0,0,0,0,2.0
24765,2026-07-05 04:44:00,PRESS-01,IDLE,50.62,8.52,1.08,7.0,0.905,0,0,0,0,2.0
24766,2026-07-05 04:45:00,PRESS-01,IDLE,59.23,7.916,1.12,6.56,1.015,0,0,0,0,2.0
24767,2026-07-05 04:46:00,PRESS-01,IDLE,62.68,6.984,1.06,5.55,0.947,0,0,0,0,2.0
24768,2026-07-05 04:47:00,PRESS-01,IDLE,54.66,8.201,1.02,6.44,0.95,0,0,0,0,2.0
24769,2026-07-05 04:48:00,PRESS-01,IDLE,58.45,8.587,1.21,6.09,0.976,0,0,0,0,2.0
24770,2026-07-05 04:49:00,PRESS-01,IDLE,64.41,8.388,1.1,6.54,0.953,0,0,0,0,2.0
24771,2026-07-05 04:50:00,PRESS-01,IDLE,54.25,7.872,1.23,6.17,0.938,0,0,0,0,2.0
24772,2026-07-05 04:51:00,PRESS-01,IDLE,57.83,8.918,1.04,6.52,0.977,0,0,0,0,2.0
24773,2026-07-05 04:52:00,PRESS-01,IDLE,64.01,8.234,1.2,6.47,0.889,0,0,0,0,2.0
24774,2026-07-05 04:53:00,PRESS-01,IDLE,61.15,8.312,1.25,6.02,0.965,0,0,0,0,2.0
24775,2026-07-05 04:54:00,PRESS-01,IDLE,61.45,7.752,1.06,5.59,0.936,0,0,0,0,2.0
24776,2026-07-05 04:55:00,PRESS-01,IDLE,62.25,8.44,1.19,6.33,0.809,0,0,0,0,2.0
24777,2026-07-05 04:56:00,PRESS-01,IDLE,59.29,8.426,1.21,6.31,0.972,0,0,0,0,2.0
24778,2026-07-05 04:57:00,PRESS-01,IDLE,61.04,8.288,0.95,6.24,0.971,0,0,0,0,2.0
24779,2026-07-05 04:58:00,PRESS-01,IDLE,53.73,7.699,1.18,6.6,0.804,0,0,0,0,2.0
24780,2026-07-05 04:59:00,PRESS-01,IDLE,58.4,8.504,1.08,6.17,0.753,0,0,0,0,2.0
24781,2026-07-05 05:00:00,PRESS-01,IDLE,62.84,7.84,1.16,5.85,0.753,0,0,0,0,2.0
24782,2026-07-05 05:01:00,PRESS-01,IDLE,51.75,8.117,1.13,6.33,0.885,0,0,0,0,2.0
24783,2026-07-05 05:02:00,PRESS-01,IDLE,51.55,7.492,1.06,6.0,0.953,0,0,0,0,2.0
24784,2026-07-05 05:03:00,PRESS-01,IDLE,57.71,7.715,1.02,6.21,0.925,0,0,0,0,2.0
24785,2026-07-05 05:04:00,PRESS-01,IDLE,56.94,7.897,1.09,6.97,0.842,0,0,0,0,2.0
24786,2026-07-05 05:05:00,PRESS-01,IDLE,52.12,7.966,1.14,5.72,0.969,0,0,0,0,2.0
24787,2026-07-05 05:06:00,PRESS-01,IDLE,52.62,8.041,1.1,6.19,0.902,0,0,0,0,2.0
24788,2026-07-05 05:07:00,PRESS-01,IDLE,57.3,7.729,1.12,5.39,0.802,0,0,0,0,2.0
24789,2026-07-05 05:08:00,PRESS-01,IDLE,54.48,7.828,1.12,6.92,0.906,0,0,0,0,2.0
24790,2026-07-05 05:09:00,PRESS-01,IDLE,59.18,7.984,1.15,5.87,0.834,0,0,0,0,2.0
24791,2026-07-05 05:10:00,PRESS-01,IDLE,56.01,7.928,1.22,6.17,0.996,0,0,0,0,2.0
24792,2026-07-05 05:11:00,PRESS-01,IDLE,57.26,8.399,1.13,5.46,0.939,0,0,0,0,2.0
24793,2026-07-05 05:12:00,PRESS-01,IDLE,56.56,8.432,1.27,5.8,0.882,0,0,0,0,2.0
24794,2026-07-05 05:13:00,PRESS-01,IDLE,61.04,8.348,1.02,6.87,0.819,0,0,0,0,2.0
24795,2026-07-05 05:14:00,PRESS-01,IDLE,58.49,8.781,1.07,6.53,0.852,0,0,0,0,2.0
24796,2026-07-05 05:15:00,PRESS-01,IDLE,58.02,7.829,1.21,6.29,0.874,0,0,0,0,2.0
24797,2026-07-05 05:16:00,PRESS-01,IDLE,57.01,8.687,1.19,5.45,0.912,0,0,0,0,2.0
24798,2026-07-05 05:17:00,PRESS-01,IDLE,51.08,8.809,1.25,5.6,1.009,0,0,0,0,2.0
24799,2026-07-05 05:18:00,PRESS-01,IDLE,53.73,8.243,1.14,5.46,0.875,0,0,0,0,2.0
24800,2026-07-05 05:19:00,PRESS-01,IDLE,60.15,7.193,1.28,6.11,0.809,0,0,0,0,2.0
24801,2026-07-05 05:20:00,PRESS-01,IDLE,54.21,8.676,1.17,6.29,0.852,0,0,0,0,2.0
24802,2026-07-05 05:21:00,PRESS-01,IDLE,58.82,8.19,1.13,6.7,1.0,0,0,0,0,2.0
24803,2026-07-05 05:22:00,PRESS-01,IDLE,54.9,7.995,1.19,6.25,1.144,0,0,0,0,2.0
24804,2026-07-05 05:23:00,PRESS-01,IDLE,60.83,8.517,1.19,5.79,0.912,0,0,0,0,2.0
24805,2026-07-05 05:24:00,PRESS-01,IDLE,55.6,9.631,0.95,6.02,1.057,0,0,0,0,2.0
24806,2026-07-05 05:25:00,PRESS-01,IDLE,55.1,9.065,1.03,5.45,1.023,0,0,0,0,2.0
24807,2026-07-05 05:26:00,PRESS-01,IDLE,57.04,7.818,1.0,7.0,1.0,0,0,0,0,2.0
24808,2026-07-05 05:27:00,PRESS-01,IDLE,56.47,8.547,1.08,5.61,0.955,0,0,0,0,2.0
24809,2026-07-05 05:28:00,PRESS-01,IDLE,57.32,8.139,1.21,6.11,0.836,0,0,0,0,2.0
24810,2026-07-05 05:29:00,PRESS-01,IDLE,59.35,7.081,1.12,6.17,0.838,0,0,0,0,2.0
24811,2026-07-05 05:30:00,PRESS-01,IDLE,61.59,7.855,1.11,5.92,0.994,0,0,0,0,2.0
24812,2026-07-05 05:31:00,PRESS-01,IDLE,52.83,8.11,1.05,6.96,0.903,0,0,0,0,2.0
24813,2026-07-05 05:32:00,PRESS-01,IDLE,53.95,7.935,1.22,6.29,0.851,0,0,0,0,2.0
24814,2026-07-05 05:33:00,PRESS-01,IDLE,56.32,8.716,0.97,6.41,0.917,0,0,0,0,2.0
24815,2026-07-05 05:34:00,PRESS-01,IDLE,54.66,8.37,1.03,5.26,0.888,0,0,0,0,2.0
24816,2026-07-05 05:35:00,PRESS-01,IDLE,57.33,8.949,1.01,5.12,0.801,0,0,0,0,2.0
24817,2026-07-05 05:36:00,PRESS-01,IDLE,58.48,7.68,1.0,5.93,0.869,0,0,0,0,2.0
24818,2026-07-05 05:37:00,PRESS-01,IDLE,61.88,8.583,1.07,5.99,1.059,0,0,0,0,2.0
24819,2026-07-05 05:38:00,PRESS-01,IDLE,69.11,9.488,1.13,5.91,0.812,0,0,0,0,2.0
24820,2026-07-05 05:39:00,PRESS-01,IDLE,62.63,8.379,1.06,6.26,0.867,0,0,0,0,2.0
24821,2026-07-05 05:40:00,PRESS-01,IDLE,55.47,8.405,1.25,6.8,0.753,0,0,0,0,2.0
24822,2026-07-05 05:41:00,PRESS-01,IDLE,60.35,8.19,1.11,6.09,0.886,0,0,0,0,2.0
24823,2026-07-05 05:42:00,PRESS-01,IDLE,48.9,8.466,1.19,6.33,0.894,0,0,0,0,2.0
24824,2026-07-05 05:43:00,PRESS-01,IDLE,52.87,8.255,1.09,7.24,0.87,0,0,0,0,2.0
24825,2026-07-05 05:44:00,PRESS-01,IDLE,64.73,8.081,0.99,5.94,0.908,0,0,0,0,2.0
24826,2026-07-05 05:45:00,PRESS-01,IDLE,56.84,8.029,1.14,6.04,0.96,0,0,0,0,2.0
24827,2026-07-05 05:46:00,PRESS-01,IDLE,61.58,8.023,1.0,6.11,0.952,0,0,0,0,2.0
24828,2026-07-05 05:47:00,PRESS-01,IDLE,56.08,7.928,1.16,6.68,1.092,0,0,0,0,2.0
24829,2026-07-05 05:48:00,PRESS-01,IDLE,60.42,8.26,1.06,7.15,1.062,0,0,0,0,2.0
24830,2026-07-05 05:49:00,PRESS-01,IDLE,59.88,7.71,0.94,6.01,0.84,0,0,0,0,2.0
24831,2026-07-05 05:50:00,PRESS-01,IDLE,65.17,7.98,1.18,6.37,0.779,0,0,0,0,2.0
24832,2026-07-05 05:51:00,PRESS-01,IDLE,58.76,8.376,1.2,4.95,1.089,0,0,0,0,2.0
24833,2026-07-05 05:52:00,PRESS-01,IDLE,56.4,7.282,1.12,6.03,0.877,0,0,0,0,2.0
24834,2026-07-05 05:53:00,PRESS-01,IDLE,58.52,8.917,1.01,7.03,0.983,0,0,0,0,2.0
24835,2026-07-05 05:54:00,PRESS-01,IDLE,61.63,7.752,1.15,7.05,0.958,0,0,0,0,2.0
24836,2026-07-05 05:55:00,PRESS-01,IDLE,53.66,7.39,0.97,6.75,0.83,0,0,0,0,2.0
24837,2026-07-05 05:56:00,PRESS-01,IDLE,59.2,8.691,1.15,5.18,0.86,0,0,0,0,2.0
24838,2026-07-05 05:57:00,PRESS-01,IDLE,59.78,8.025,1.24,5.91,0.946,0,0,0,0,2.0
24839,2026-07-05 05:58:00,PRESS-01,IDLE,60.73,8.067,1.11,5.94,1.044,0,0,0,0,2.0
24840,2026-07-05 05:59:00,PRESS-01,IDLE,62.95,9.315,1.1,5.17,0.748,0,0,0,0,2.0
24841,2026-07-05 06:00:00,PRESS-01,RUNNING,53.28,8.45,23.74,64.68,13.796,29,29,0,1,2.0
24842,2026-07-05 06:01:00,PRESS-01,RUNNING,53.6,8.183,19.87,64.87,11.118,25,25,0,1,2.0
24843,2026-07-05 06:02:00,PRESS-01,RUNNING,55.74,8.544,24.49,72.05,10.825,28,23,5,1,2.0
24844,2026-07-05 06:03:00,PRESS-01,RUNNING,60.01,7.72,21.94,60.69,10.716,26,26,0,1,2.0
24845,2026-07-05 06:04:00,PRESS-01,RUNNING,63.35,8.051,21.25,55.67,11.635,29,29,0,1,2.0
24846,2026-07-05 06:05:00,PRESS-01,RUNNING,65.5,8.366,22.26,52.61,11.146,29,27,2,1,2.0
24847,2026-07-05 06:06:00,PRESS-01,RUNNING,56.61,8.493,23.05,60.04,11.731,26,26,0,1,2.0
24848,2026-07-05 06:07:00,PRESS-01,RUNNING,58.38,8.324,21.11,67.75,10.963,28,28,0,1,2.0
24849,2026-07-05 06:08:00,PRESS-01,RUNNING,60.17,9.079,23.01,57.39,11.305,27,26,1,1,2.0
24850,2026-07-05 06:09:00,PRESS-01,RUNNING,56.75,9.687,22.75,74.17,10.958,28,26,2,1,2.0
24851,2026-07-05 06:10:00,PRESS-01,RUNNING,56.78,8.825,23.29,56.73,11.43,26,26,0,1,2.0
24852,2026-07-05 06:11:00,PRESS-01,RUNNING,65.59,9.057,24.31,63.76,12.639,25,25,0,1,2.0
24853,2026-07-05 06:12:00,PRESS-01,RUNNING,59.8,7.882,25.05,55.03,10.677,25,24,1,1,2.0
24854,2026-07-05 06:13:00,PRESS-01,RUNNING,66.49,7.777,23.13,62.4,10.162,26,26,0,1,2.0
24855,2026-07-05 06:14:00,PRESS-01,RUNNING,59.26,7.865,23.97,71.49,11.023,27,27,0,1,2.0
24856,2026-07-05 06:15:00,PRESS-01,RUNNING,62.21,8.805,21.61,50.88,11.87,29,29,0,1,2.0
24857,2026-07-05 06:16:00,PRESS-01,RUNNING,59.34,8.316,20.1,64.49,12.876,25,25,0,1,2.0
24858,2026-07-05 06:17:00,PRESS-01,RUNNING,53.97,7.922,22.69,62.22,10.972,28,28,0,1,2.0
24859,2026-07-05 06:18:00,PRESS-01,RUNNING,61.02,9.106,22.14,58.14,11.943,27,26,1,1,2.0
24860,2026-07-05 06:19:00,PRESS-01,RUNNING,57.47,8.646,20.62,56.38,10.867,29,29,0,1,2.0
24861,2026-07-05 06:20:00,PRESS-01,RUNNING,65.59,8.033,22.33,59.43,11.297,27,27,0,1,2.0
24862,2026-07-05 06:21:00,PRESS-01,RUNNING,56.41,7.965,23.67,57.7,10.737,25,25,0,1,2.0
24863,2026-07-05 06:22:00,PRESS-01,RUNNING,60.64,8.644,21.24,51.86,11.937,26,26,0,1,2.0
24864,2026-07-05 06:23:00,PRESS-01,RUNNING,57.52,8.392,20.44,71.87,10.434,28,27,1,1,2.0
24865,2026-07-05 06:24:00,PRESS-01,RUNNING,53.01,8.94,20.53,73.34,10.397,25,18,7,1,2.0
24866,2026-07-05 06:25:00,PRESS-01,RUNNING,65.19,7.846,24.38,62.97,9.745,25,24,1,1,2.0
24867,2026-07-05 06:26:00,PRESS-01,RUNNING,66.14,7.549,22.27,56.42,11.408,26,26,0,1,2.0
24868,2026-07-05 06:27:00,PRESS-01,RUNNING,61.6,7.867,22.5,55.93,12.043,28,28,0,1,2.0
24869,2026-07-05 06:28:00,PRESS-01,RUNNING,56.08,9.387,23.3,65.49,10.958,25,25,0,1,2.0
24870,2026-07-05 06:29:00,PRESS-01,RUNNING,62.12,8.172,21.96,63.19,10.164,25,25,0,1,2.0
24871,2026-07-05 06:30:00,PRESS-01,RUNNING,66.57,8.887,21.0,64.42,10.999,27,26,1,1,2.0
24872,2026-07-05 06:31:00,PRESS-01,RUNNING,61.58,7.788,22.57,60.4,11.541,28,27,1,1,2.0
24873,2026-07-05 06:32:00,PRESS-01,RUNNING,61.4,8.043,22.5,56.94,10.927,27,27,0,1,2.0
24874,2026-07-05 06:33:00,PRESS-01,RUNNING,61.97,8.275,20.32,64.48,11.598,28,27,1,1,2.0
24875,2026-07-05 06:34:00,PRESS-01,RUNNING,55.94,8.059,22.46,63.79,10.826,27,26,1,1,2.0
24876,2026-07-05 06:35:00,PRESS-01,RUNNING,56.44,8.27,26.08,64.57,12.903,28,27,1,1,2.0
24877,2026-07-05 06:36:00,PRESS-01,RUNNING,67.15,7.827,20.34,65.74,11.052,28,28,0,1,2.0
24878,2026-07-05 06:37:00,PRESS-01,RUNNING,59.99,8.292,21.58,58.35,11.476,29,29,0,1,2.0
24879,2026-07-05 06:38:00,PRESS-01,RUNNING,59.49,8.853,22.18,64.49,11.922,26,25,1,1,2.0
24880,2026-07-05 06:39:00,PRESS-01,RUNNING,62.2,7.737,22.55,64.25,10.44,26,25,1,1,2.0
24881,2026-07-05 06:40:00,PRESS-01,RUNNING,62.43,8.32,24.71,69.39,10.48,25,25,0,1,2.0
24882,2026-07-05 06:41:00,PRESS-01,RUNNING,55.58,8.467,23.6,60.0,11.413,26,26,0,1,2.0
24883,2026-07-05 06:42:00,PRESS-01,RUNNING,58.15,8.961,20.99,65.03,11.404,29,27,2,1,2.0
24884,2026-07-05 06:43:00,PRESS-01,RUNNING,66.33,8.052,22.97,59.48,11.475,26,26,0,1,2.0
24885,2026-07-05 06:44:00,PRESS-01,RUNNING,64.76,8.007,20.73,72.75,11.341,29,24,5,1,2.0
24886,2026-07-05 06:45:00,PRESS-01,RUNNING,61.79,7.922,24.48,72.47,10.766,27,22,5,1,2.0
24887,2026-07-05 06:46:00,PRESS-01,RUNNING,54.55,7.474,24.14,57.96,11.732,27,26,1,1,2.0
24888,2026-07-05 06:47:00,PRESS-01,RUNNING,61.48,8.042,24.0,62.55,11.637,25,25,0,1,2.0
24889,2026-07-05 06:48:00,PRESS-01,RUNNING,62.26,8.543,25.64,56.21,12.191,27,27,0,1,2.0
24890,2026-07-05 06:49:00,PRESS-01,RUNNING,59.2,8.348,20.91,60.22,12.717,28,28,0,1,2.0
24891,2026-07-05 06:50:00,PRESS-01,RUNNING,59.73,8.165,23.28,65.75,12.37,27,27,0,1,2.0
24892,2026-07-05 06:51:00,PRESS-01,RUNNING,59.87,9.068,20.26,64.62,11.047,26,26,0,1,2.0
24893,2026-07-05 06:52:00,PRESS-01,RUNNING,58.83,8.628,24.03,71.04,9.973,27,27,0,1,2.0
24894,2026-07-05 06:53:00,PRESS-01,RUNNING,61.39,8.828,24.56,55.16,9.474,26,26,0,1,2.0
24895,2026-07-05 06:54:00,PRESS-01,RUNNING,56.06,8.666,21.65,60.24,11.989,27,26,1,1,2.0
24896,2026-07-05 06:55:00,PRESS-01,RUNNING,58.44,7.77,22.41,61.11,11.914,25,25,0,1,2.0
24897,2026-07-05 06:56:00,PRESS-01,RUNNING,53.75,8.368,20.88,61.92,11.597,27,25,2,1,2.0
24898,2026-07-05 06:57:00,PRESS-01,RUNNING,64.27,7.949,23.19,59.81,10.505,26,26,0,1,2.0
24899,2026-07-05 06:58:00,PRESS-01,RUNNING,55.09,8.47,22.43,56.98,9.38,29,29,0,1,2.0
24900,2026-07-05 06:59:00,PRESS-01,RUNNING,55.22,7.629,23.04,61.63,11.224,29,29,0,1,2.0
24901,2026-07-05 07:00:00,PRESS-01,RUNNING,59.94,7.893,20.31,66.44,11.527,29,29,0,1,2.0
24902,2026-07-05 07:01:00,PRESS-01,RUNNING,60.84,8.301,24.0,52.57,11.822,27,27,0,1,2.0
24903,2026-07-05 07:02:00,PRESS-01,RUNNING,57.47,7.934,22.16,65.2,11.135,27,27,0,1,2.0
24904,2026-07-05 07:03:00,PRESS-01,RUNNING,56.67,8.12,22.41,60.17,11.055,28,28,0,1,2.0
24905,2026-07-05 07:04:00,PRESS-01,RUNNING,58.72,7.322,18.64,59.23,10.49,29,28,1,1,2.0
24906,2026-07-05 07:05:00,PRESS-01,RUNNING,52.88,7.921,22.04,59.33,11.22,26,25,1,1,2.0
24907,2026-07-05 07:06:00,PRESS-01,RUNNING,58.03,8.022,21.94,58.19,11.653,27,27,0,1,2.0
24908,2026-07-05 07:07:00,PRESS-01,RUNNING,48.92,7.341,23.41,65.66,11.648,26,25,1,1,2.0
24909,2026-07-05 07:08:00,PRESS-01,RUNNING,65.24,8.541,23.52,63.54,10.649,28,28,0,1,2.0
24910,2026-07-05 07:09:00,PRESS-01,RUNNING,54.83,8.109,23.5,52.68,11.403,25,25,0,1,2.0
24911,2026-07-05 07:10:00,PRESS-01,RUNNING,59.73,8.579,21.22,60.64,10.74,25,24,1,1,2.0
24912,2026-07-05 07:11:00,PRESS-01,RUNNING,56.3,8.67,23.05,50.28,12.012,25,25,0,1,2.0
24913,2026-07-05 07:12:00,PRESS-01,RUNNING,59.37,8.105,21.63,63.28,12.678,27,27,0,1,2.0
24914,2026-07-05 07:13:00,PRESS-01,RUNNING,56.65,8.081,23.72,63.45,12.476,27,27,0,1,2.0
24915,2026-07-05 07:14:00,PRESS-01,RUNNING,57.69,9.063,23.2,52.86,11.809,25,25,0,1,2.0
24916,2026-07-05 07:15:00,PRESS-01,RUNNING,63.31,8.262,21.28,62.27,11.562,27,26,1,1,2.0
24917,2026-07-05 07:16:00,PRESS-01,RUNNING,50.7,8.306,22.09,61.49,11.062,26,26,0,1,2.0
24918,2026-07-05 07:17:00,PRESS-01,RUNNING,58.32,8.323,20.84,71.14,9.906,26,26,0,1,2.0
24919,2026-07-05 07:18:00,PRESS-01,RUNNING,48.18,8.537,22.71,67.47,9.331,28,28,0,1,2.0
24920,2026-07-05 07:19:00,PRESS-01,RUNNING,55.39,8.307,21.1,59.64,12.136,26,26,0,1,2.0
24921,2026-07-05 07:20:00,PRESS-01,RUNNING,54.81,7.874,19.8,62.77,13.755,29,29,0,1,2.0
24922,2026-07-05 07:21:00,PRESS-01,RUNNING,60.03,8.557,22.04,58.4,12.181,29,29,0,1,2.0
24923,2026-07-05 07:22:00,PRESS-01,RUNNING,59.82,7.59,23.53,61.97,12.531,25,25,0,1,2.0
24924,2026-07-05 07:23:00,PRESS-01,RUNNING,59.27,7.908,21.84,61.02,10.732,26,24,2,1,2.0
24925,2026-07-05 07:24:00,PRESS-01,RUNNING,53.79,7.524,20.07,61.53,11.554,29,27,2,1,2.0
24926,2026-07-05 07:25:00,PRESS-01,RUNNING,60.27,8.144,22.83,61.62,12.145,29,29,0,1,2.0
24927,2026-07-05 07:26:00,PRESS-01,RUNNING,66.0,8.149,25.21,64.9,12.485,27,27,0,1,2.0
24928,2026-07-05 07:27:00,PRESS-01,RUNNING,61.89,7.722,22.11,53.52,13.122,25,23,2,1,2.0
24929,2026-07-05 07:28:00,PRESS-01,RUNNING,63.42,7.047,22.32,67.14,13.136,25,25,0,1,2.0
24930,2026-07-05 07:29:00,PRESS-01,RUNNING,54.97,8.012,23.78,61.01,11.034,25,25,0,1,2.0
24931,2026-07-05 07:30:00,PRESS-01,RUNNING,51.81,8.552,21.98,57.99,11.204,29,29,0,1,2.0
24932,2026-07-05 07:31:00,PRESS-01,RUNNING,55.61,7.734,18.27,59.86,10.648,28,28,0,1,2.0
24933,2026-07-05 07:32:00,PRESS-01,RUNNING,52.1,8.188,22.24,61.46,13.755,28,27,1,1,2.0
24934,2026-07-05 07:33:00,PRESS-01,RUNNING,50.55,8.482,20.99,65.78,11.136,29,29,0,1,2.0
24935,2026-07-05 07:34:00,PRESS-01,RUNNING,55.77,8.423,22.06,63.66,10.981,26,26,0,1,2.0
24936,2026-07-05 07:35:00,PRESS-01,RUNNING,58.64,9.165,21.64,66.39,12.188,25,23,2,1,2.0
24937,2026-07-05 07:36:00,PRESS-01,RUNNING,58.71,7.778,22.62,71.31,9.262,27,27,0,1,2.0
24938,2026-07-05 07:37:00,PRESS-01,RUNNING,62.94,7.249,20.44,54.82,11.147,29,29,0,1,2.0
24939,2026-07-05 07:38:00,PRESS-01,RUNNING,62.18,7.894,25.07,64.55,12.91,26,26,0,1,2.0
24940,2026-07-05 07:39:00,PRESS-01,RUNNING,61.07,7.521,20.69,60.45,10.693,29,29,0,1,2.0
24941,2026-07-05 07:40:00,PRESS-01,RUNNING,57.08,9.761,21.67,72.67,10.662,27,22,5,1,2.0
24942,2026-07-05 07:41:00,PRESS-01,RUNNING,55.56,8.1,20.64,65.84,11.449,26,26,0,1,2.0
24943,2026-07-05 07:42:00,PRESS-01,RUNNING,57.59,8.493,23.09,56.71,11.626,28,28,0,1,2.0
24944,2026-07-05 07:43:00,PRESS-01,RUNNING,58.81,7.105,21.23,65.12,11.972,26,26,0,1,2.0
24945,2026-07-05 07:44:00,PRESS-01,RUNNING,54.64,7.624,18.93,68.67,13.158,27,27,0,1,2.0
24946,2026-07-05 07:45:00,PRESS-01,RUNNING,55.61,8.191,23.95,61.88,11.44,29,29,0,1,2.0
24947,2026-07-05 07:46:00,PRESS-01,RUNNING,54.26,8.08,24.13,69.18,11.467,29,29,0,1,2.0
24948,2026-07-05 07:47:00,PRESS-01,RUNNING,60.24,7.375,23.81,69.98,11.193,25,25,0,1,2.0
24949,2026-07-05 07:48:00,PRESS-01,RUNNING,63.84,7.995,20.72,61.75,10.867,26,26,0,1,2.0
24950,2026-07-05 07:49:00,PRESS-01,RUNNING,55.72,7.589,24.75,65.3,11.235,26,26,0,1,2.0
24951,2026-07-05 07:50:00,PRESS-01,RUNNING,62.66,7.876,23.51,58.69,10.654,29,29,0,1,2.0
24952,2026-07-05 07:51:00,PRESS-01,RUNNING,65.26,8.377,20.88,66.34,10.386,26,26,0,1,2.0
24953,2026-07-05 07:52:00,PRESS-01,RUNNING,57.88,8.195,20.13,56.67,11.177,28,28,0,1,2.0
24954,2026-07-05 07:53:00,PRESS-01,RUNNING,62.82,7.776,23.09,66.73,12.349,29,28,1,1,2.0
24955,2026-07-05 07:54:00,PRESS-01,RUNNING,51.74,8.765,20.75,58.15,11.806,28,28,0,1,2.0
24956,2026-07-05 07:55:00,PRESS-01,RUNNING,52.95,8.732,21.5,67.19,11.614,26,26,0,1,2.0
24957,2026-07-05 07:56:00,PRESS-01,RUNNING,63.29,8.614,22.48,59.13,9.792,26,26,0,1,2.0
24958,2026-07-05 07:57:00,PRESS-01,RUNNING,60.74,8.595,22.27,61.05,11.663,27,27,0,1,2.0
24959,2026-07-05 07:58:00,PRESS-01,RUNNING,59.33,8.097,20.38,57.22,11.168,27,27,0,1,2.0
24960,2026-07-05 07:59:00,PRESS-01,RUNNING,59.8,8.557,24.28,63.53,12.493,27,24,3,1,2.0
24961,2026-07-05 08:00:00,PRESS-01,RUNNING,64.22,7.761,24.26,63.8,12.832,25,25,0,1,2.0
24962,2026-07-05 08:01:00,PRESS-01,RUNNING,55.93,7.913,22.71,56.93,10.605,27,26,1,1,2.0
24963,2026-07-05 08:02:00,PRESS-01,RUNNING,60.75,7.523,22.03,66.54,12.204,27,27,0,1,2.0
24964,2026-07-05 08:03:00,PRESS-01,RUNNING,62.07,8.581,22.74,56.05,10.996,25,25,0,1,2.0
24965,2026-07-05 08:04:00,PRESS-01,RUNNING,63.71,8.339,22.94,52.78,11.59,27,27,0,1,2.0
24966,2026-07-05 08:05:00,PRESS-01,RUNNING,56.13,8.357,24.93,62.16,12.592,27,27,0,1,2.0
24967,2026-07-05 08:06:00,PRESS-01,RUNNING,60.77,7.954,19.8,64.15,12.208,25,25,0,1,2.0
24968,2026-07-05 08:07:00,PRESS-01,RUNNING,60.19,8.269,24.46,60.75,11.308,26,26,0,1,2.0
24969,2026-07-05 08:08:00,PRESS-01,RUNNING,58.3,8.398,21.66,65.55,10.874,26,25,1,1,2.0
24970,2026-07-05 08:09:00,PRESS-01,RUNNING,55.32,8.326,26.49,58.98,10.861,26,26,0,1,2.0
24971,2026-07-05 08:10:00,PRESS-01,RUNNING,53.92,8.111,19.27,64.7,12.922,25,25,0,1,2.0
24972,2026-07-05 08:11:00,PRESS-01,RUNNING,64.53,8.039,23.01,58.3,8.918,25,24,1,1,2.0
24973,2026-07-05 08:12:00,PRESS-01,RUNNING,68.08,7.82,23.24,65.06,11.877,28,27,1,1,2.0
24974,2026-07-05 08:13:00,PRESS-01,RUNNING,57.49,8.167,19.71,63.23,12.497,28,28,0,1,2.0
24975,2026-07-05 08:14:00,PRESS-01,RUNNING,55.02,8.696,17.77,61.33,11.98,27,27,0,1,2.0
24976,2026-07-05 08:15:00,PRESS-01,RUNNING,58.54,8.558,23.99,67.26,10.928,25,24,1,1,2.0
24977,2026-07-05 08:16:00,PRESS-01,RUNNING,63.15,8.843,20.79,64.52,11.485,29,29,0,1,2.0
24978,2026-07-05 08:17:00,PRESS-01,RUNNING,57.78,8.847,22.03,55.2,12.564,25,25,0,1,2.0
24979,2026-07-05 08:18:00,PRESS-01,RUNNING,62.05,8.436,22.44,57.64,11.081,26,26,0,1,2.0
24980,2026-07-05 08:19:00,PRESS-01,RUNNING,60.4,7.762,23.69,57.97,11.751,25,25,0,1,2.0
24981,2026-07-05 08:20:00,PRESS-01,RUNNING,66.04,8.224,20.1,70.47,12.348,29,29,0,1,2.0
24982,2026-07-05 08:21:00,PRESS-01,RUNNING,56.56,8.42,23.95,61.2,10.943,25,25,0,1,2.0
24983,2026-07-05 08:22:00,PRESS-01,RUNNING,57.48,8.186,22.95,69.23,10.427,26,26,0,1,2.0
24984,2026-07-05 08:23:00,PRESS-01,RUNNING,64.82,8.788,22.05,68.28,10.764,29,28,1,1,2.0
24985,2026-07-05 08:24:00,PRESS-01,RUNNING,56.95,8.553,19.2,57.07,9.948,25,24,1,1,2.0
24986,2026-07-05 08:25:00,PRESS-01,RUNNING,54.58,8.976,20.47,56.89,8.774,27,27,0,1,2.0
24987,2026-07-05 08:26:00,PRESS-01,RUNNING,59.66,8.548,23.01,53.0,11.249,26,26,0,1,2.0
